uncertainty,scenario,regime,variable,t,shocked,baseline,delta
vix,girf-ngas-1sigma,combined,ngas_us,17,0,0,0
vix,girf-ngas-1sigma,combined,ngas_us,18,0,0,0
vix,girf-ngas-1sigma,combined,ngas_us,19,0,0,0
vix,girf-ngas-1sigma,combined,ngas_us,20,0,0,0
vix,girf-ngas-1sigma,combined,ngas_us,21,0,0,0
vix,girf-ngas-1sigma,combined,ngas_us,22,0,0,0
vix,girf-ngas-1sigma,combined,ngas_us,23,0,0,0
vix,girf-ngas-1sigma,combined,ngas_us,24,0,0,0
vix,girf-ngas-1sigma,combined,nickel,1,0,0,0
vix,girf-ngas-1sigma,combined,nickel,2,0,0,0
vix,girf-ngas-1sigma,combined,nickel,3,-0.10031676911515548,0,-0.10031676911515548
vix,girf-ngas-1sigma,combined,nickel,4,-0.11793480867507072,0,-0.11793480867507072
vix,girf-ngas-1sigma,combined,nickel,5,0.05792361926590696,0,0.05792361926590696
vix,girf-ngas-1sigma,combined,nickel,6,-0.05668239769951567,0,-0.05668239769951567
vix,girf-ngas-1sigma,combined,nickel,7,-0.22420890870423688,0,-0.22420890870423688
vix,girf-ngas-1sigma,combined,nickel,8,-0.1878782545838303,0,-0.1878782545838303
vix,girf-ngas-1sigma,combined,nickel,9,-0.00321766244661464,0,-0.00321766244661464
vix,girf-ngas-1sigma,combined,nickel,10,0.03570546492702912,0,0.03570546492702912
vix,girf-ngas-1sigma,combined,nickel,11,-0.03396531365959233,0,-0.03396531365959233
vix,girf-ngas-1sigma,combined,nickel,12,-0.03453398772278637,0,-0.03453398772278637
vix,girf-ngas-1sigma,combined,nickel,13,0,0,0
vix,girf-ngas-1sigma,combined,nickel,14,0,0,0
vix,girf-ngas-1sigma,combined,nickel,15,0,0,0
vix,girf-ngas-1sigma,combined,nickel,16,0,0,0
vix,girf-ngas-1sigma,combined,nickel,17,0,0,0
vix,girf-ngas-1sigma,combined,nickel,18,0,0,0
vix,girf-ngas-1sigma,combined,nickel,19,0,0,0
vix,girf-ngas-1sigma,combined,nickel,20,0,0,0
vix,girf-ngas-1sigma,combined,nickel,21,0,0,0
vix,girf-ngas-1sigma,combined,nickel,22,0,0,0
vix,girf-ngas-1sigma,combined,nickel,23,0,0,0
vix,girf-ngas-1sigma,combined,nickel,24,0,0,0
vix,girf-ngas-1sigma,combined,platinum,1,0,0,0
vix,girf-ngas-1sigma,combined,platinum,2,0,0,0
vix,girf-ngas-1sigma,combined,platinum,3,0.05952299102499456,0,0.05952299102499456
vix,girf-ngas-1sigma,combined,platinum,4,-0.0970715971084029,0,-0.0970715971084029
vix,girf-ngas-1sigma,combined,platinum,5,0.04060170233789073,0,0.04060170233789073
vix,girf-ngas-1sigma,combined,platinum,6,-0.04315551523193186,0,-0.04315551523193186
vix,girf-ngas-1sigma,combined,platinum,7,-0.1372115251266488,0,-0.1372115251266488
vix,girf-ngas-1sigma,combined,platinum,8,-0.09469197768417806,0,-0.09469197768417806
vix,girf-ngas-1sigma,combined,platinum,9,0.04562845342370592,0,0.04562845342370592
vix,girf-ngas-1sigma,combined,platinum,10,0.11234529486998468,0,0.11234529486998468
vix,girf-ngas-1sigma,combined,platinum,11,0.03531034419069089,0,0.03531034419069089
vix,girf-ngas-1sigma,combined,platinum,12,0.0267601423134696,0,0.0267601423134696
vix,girf-ngas-1sigma,combined,platinum,13,0,0,0
vix,girf-ngas-1sigma,combined,platinum,14,0,0,0
vix,girf-ngas-1sigma,combined,platinum,15,0,0,0
vix,girf-ngas-1sigma,combined,platinum,16,0,0,0
vix,girf-ngas-1sigma,combined,platinum,17,0,0,0
vix,girf-ngas-1sigma,combined,platinum,18,0,0,0
vix,girf-ngas-1sigma,combined,platinum,19,0,0,0
vix,girf-ngas-1sigma,combined,platinum,20,0,0,0
vix,girf-ngas-1sigma,combined,platinum,21,0,0,0
vix,girf-ngas-1sigma,combined,platinum,22,0,0,0
vix,girf-ngas-1sigma,combined,platinum,23,0,0,0
vix,girf-ngas-1sigma,combined,platinum,24,0,0,0
vix,girf-ngas-1sigma,combined,silver,1,0,0,0
vix,girf-ngas-1sigma,combined,silver,2,0,0,0
vix,girf-ngas-1sigma,combined,silver,3,-0.0823264369800643,0,-0.0823264369800643
vix,girf-ngas-1sigma,combined,silver,4,-0.16465872508460666,0,-0.16465872508460666
vix,girf-ngas-1sigma,combined,silver,5,-0.02022945070237031,0,-0.02022945070237031
vix,girf-ngas-1sigma,combined,silver,6,-0.09356404494582413,0,-0.09356404494582413
vix,girf-ngas-1sigma,combined,silver,7,-0.11568235521027784,0,-0.11568235521027784
vix,girf-ngas-1sigma,combined,silver,8,-0.04427312278760005,0,-0.04427312278760005
vix,girf-ngas-1sigma,combined,silver,9,0.08851481213121577,0,0.08851481213121577
vix,girf-ngas-1sigma,combined,silver,10,0.1274891062812921,0,0.1274891062812921
vix,girf-ngas-1sigma,combined,silver,11,0.06559798719268103,0,0.06559798719268103
vix,girf-ngas-1sigma,combined,silver,12,0.05749928680813163,0,0.05749928680813163
vix,girf-ngas-1sigma,combined,silver,13,0,0,0
vix,girf-ngas-1sigma,combined,silver,14,0,0,0
vix,girf-ngas-1sigma,combined,silver,15,0,0,0
vix,girf-ngas-1sigma,combined,silver,16,0,0,0
vix,girf-ngas-1sigma,combined,silver,17,0,0,0
vix,girf-ngas-1sigma,combined,silver,18,0,0,0
vix,girf-ngas-1sigma,combined,silver,19,0,0,0
vix,girf-ngas-1sigma,combined,silver,20,0,0,0
vix,girf-ngas-1sigma,combined,silver,21,0,0,0
vix,girf-ngas-1sigma,combined,silver,22,0,0,0
vix,girf-ngas-1sigma,combined,silver,23,0,0,0
vix,girf-ngas-1sigma,combined,silver,24,0,0,0
vix,girf-ngas-1sigma,combined,soybeans,1,0,0,0
vix,girf-ngas-1sigma,combined,soybeans,2,0,0,0
vix,girf-ngas-1sigma,combined,soybeans,3,-0.1066764839985692,0,-0.1066764839985692
vix,girf-ngas-1sigma,combined,soybeans,4,-0.04402251959003397,0,-0.04402251959003397
vix,girf-ngas-1sigma,combined,soybeans,5,0.04423285780078253,0,0.04423285780078253
vix,girf-ngas-1sigma,combined,soybeans,6,-0.09143430637203152,0,-0.09143430637203152
vix,girf-ngas-1sigma,combined,soybeans,7,-0.00619530446006187,0,-0.00619530446006187
vix,girf-ngas-1sigma,combined,soybeans,8,0.01974843637401939,0,0.01974843637401939
vix,girf-ngas-1sigma,combined,soybeans,9,0.05928857952414481,0,0.05928857952414481
vix,girf-ngas-1sigma,combined,soybeans,10,0.02679175393393806,0,0.02679175393393806
vix,girf-ngas-1sigma,combined,soybeans,11,0.06256321841251684,0,0.06256321841251684
vix,girf-ngas-1sigma,combined,soybeans,12,0.10764759235957182,0,0.10764759235957182
vix,girf-ngas-1sigma,combined,soybeans,13,0,0,0
vix,girf-ngas-1sigma,combined,soybeans,14,0,0,0
vix,girf-ngas-1sigma,combined,soybeans,15,0,0,0
vix,girf-ngas-1sigma,combined,soybeans,16,0,0,0
vix,girf-ngas-1sigma,combined,soybeans,17,0,0,0
vix,girf-ngas-1sigma,combined,soybeans,18,0,0,0
vix,girf-ngas-1sigma,combined,soybeans,19,0,0,0
vix,girf-ngas-1sigma,combined,soybeans,20,0,0,0
vix,girf-ngas-1sigma,combined,soybeans,21,0,0,0
vix,girf-ngas-1sigma,combined,soybeans,22,0,0,0
vix,girf-ngas-1sigma,combined,soybeans,23,0,0,0
vix,girf-ngas-1sigma,combined,soybeans,24,0,0,0
vix,girf-ngas-1sigma,combined,sugar_wld,1,0,0,0
vix,girf-ngas-1sigma,combined,sugar_wld,2,0,0,0
vix,girf-ngas-1sigma,combined,sugar_wld,3,-0.04711880060609364,0,-0.04711880060609364
vix,girf-ngas-1sigma,combined,sugar_wld,4,-0.11689387201798918,0,-0.11689387201798918
vix,girf-ngas-1sigma,combined,sugar_wld,5,-0.2420207205819038,0,-0.2420207205819038
vix,girf-ngas-1sigma,combined,sugar_wld,6,-0.1869672772253055,0,-0.1869672772253055
vix,girf-ngas-1sigma,combined,sugar_wld,7,-0.1291226013403753,0,-0.1291226013403753
vix,girf-ngas-1sigma,combined,sugar_wld,8,-0.13537953795411156,0,-0.13537953795411156
vix,girf-ngas-1sigma,combined,sugar_wld,9,-0.01731431958364787,0,-0.01731431958364787
vix,girf-ngas-1sigma,combined,sugar_wld,10,-0.01950899603481901,0,-0.01950899603481901
vix,girf-ngas-1sigma,combined,sugar_wld,11,-0.08272713628040936,0,-0.08272713628040936
vix,girf-ngas-1sigma,combined,sugar_wld,12,-0.08156606494720009,0,-0.08156606494720009
vix,girf-ngas-1sigma,combined,sugar_wld,13,0,0,0
vix,girf-ngas-1sigma,combined,sugar_wld,14,0,0,0
vix,girf-ngas-1sigma,combined,sugar_wld,15,0,0,0
vix,girf-ngas-1sigma,combined,sugar_wld,16,0,0,0
vix,girf-ngas-1sigma,combined,sugar_wld,17,0,0,0
vix,girf-ngas-1sigma,combined,sugar_wld,18,0,0,0
vix,girf-ngas-1sigma,combined,sugar_wld,19,0,0,0
vix,girf-ngas-1sigma,combined,sugar_wld,20,0,0,0
vix,girf-ngas-1sigma,combined,sugar_wld,21,0,0,0
vix,girf-ngas-1sigma,combined,sugar_wld,22,0,0,0
vix,girf-ngas-1sigma,combined,sugar_wld,23,0,0,0
vix,girf-ngas-1sigma,combined,sugar_wld,24,0,0,0
vix,girf-ngas-1sigma,combined,tin,1,0,0,0
vix,girf-ngas-1sigma,combined,tin,2,0,0,0
vix,girf-ngas-1sigma,combined,tin,3,0.00637729115238701,0,0.00637729115238701
vix,girf-ngas-1sigma,combined,tin,4,-0.078101802441413945,0,-0.078101802441413945
vix,girf-ngas-1sigma,combined,tin,5,0.04049652594572491,0,0.04049652594572491
vix,girf-ngas-1sigma,combined,tin,6,-0.05792066165144489,0,-0.05792066165144489
vix,girf-ngas-1sigma,combined,tin,7,-0.07353964401761981,0,-0.07353964401761981
vix,girf-ngas-1sigma,combined,tin,8,-0.03259754662942964,0,-0.03259754662942964
vix,girf-ngas-1sigma,combined,tin,9,0.09727412652334118,0,0.09727412652334118
vix,girf-ngas-1sigma,combined,tin,10,0.14885335364362165,0,0.14885335364362165
vix,girf-ngas-1sigma,combined,tin,11,0.14030674501034224,0,0.14030674501034224
vix,girf-ngas-1sigma,combined,tin,12,0.1557312560719879,0,0.1557312560719879
vix,girf-ngas-1sigma,combined,tin,13,0,0,0
vix,girf-ngas-1sigma,combined,tin,14,0,0,0
vix,girf-ngas-1sigma,combined,tin,15,0,0,0
vix,girf-ngas-1sigma,combined,tin,16,0,0,0
vix,girf-ngas-1sigma,combined,tin,17,0,0,0
vix,girf-ngas-1sigma,combined,tin,18,0,0,0
vix,girf-ngas-1sigma,combined,tin,19,0,0,0
vix,girf-ngas-1sigma,combined,tin,20,0,0,0
vix,girf-ngas-1sigma,combined,tin,21,0,0,0
vix,girf-ngas-1sigma,combined,tin,22,0,0,0
vix,girf-ngas-1sigma,combined,tin,23,0,0,0
vix,girf-ngas-1sigma,combined,tin,24,0,0,0
vix,girf-ngas-1sigma,combined,wheat_us_hrw,1,0,0,0
vix,girf-ngas-1sigma,combined,wheat_us_hrw,2,0,0,0
vix,girf-ngas-1sigma,combined,wheat_us_hrw,3,-0.11808309846867424,0,-0.11808309846867424
vix,girf-ngas-1sigma,combined,wheat_us_hrw,4,-0.00427469962982299,0,-0.00427469962982299
vix,girf-ngas-1sigma,combined,wheat_us_hrw,5,0.01365871166611405,0,0.01365871166611405
vix,girf-ngas-1sigma,combined,wheat_us_hrw,6,-0.09365744176412798,0,-0.09365744176412798
vix,girf-ngas-1sigma,combined,wheat_us_hrw,7,-0.13035505780629683,0,-0.13035505780629683
vix,girf-ngas-1sigma,combined,wheat_us_hrw,8,-0.05809178063149728,0,-0.05809178063149728
vix,girf-ngas-1sigma,combined,wheat_us_hrw,9,0.13528682670357742,0,0.13528682670357742
vix,girf-ngas-1sigma,combined,wheat_us_hrw,10,0.1585196274276279,0,0.1585196274276279
vix,girf-ngas-1sigma,combined,wheat_us_hrw,11,0.07515461876244053,0,0.07515461876244053
vix,girf-ngas-1sigma,combined,wheat_us_hrw,12,0.05230417614598616,0,0.05230417614598616
vix,girf-ngas-1sigma,combined,wheat_us_hrw,13,0,0,0
vix,girf-ngas-1sigma,combined,wheat_us_hrw,14,0,0,0
vix,girf-ngas-1sigma,combined,wheat_us_hrw,15,0,0,0
vix,girf-ngas-1sigma,combined,wheat_us_hrw,16,0,0,0
vix,girf-ngas-1sigma,combined,wheat_us_hrw,17,0,0,0
vix,girf-ngas-1sigma,combined,wheat_us_hrw,18,0,0,0
vix,girf-ngas-1sigma,combined,wheat_us_hrw,19,0,0,0
vix,girf-ngas-1sigma,combined,wheat_us_hrw,20,0,0,0
vix,girf-ngas-1sigma,combined,wheat_us_hrw,21,0,0,0
vix,girf-ngas-1sigma,combined,wheat_us_hrw,22,0,0,0
vix,girf-ngas-1sigma,combined,wheat_us_hrw,23,0,0,0
vix,girf-ngas-1sigma,combined,wheat_us_hrw,24,0,0,0
vix,girf-ngas-1sigma,combined,zinc,1,0,0,0
vix,girf-ngas-1sigma,combined,zinc,2,0,0,0
vix,girf-ngas-1sigma,combined,zinc,3,-0.03808247239854593,0,-0.03808247239854593
vix,girf-ngas-1sigma,combined,zinc,4,-0.14735876051881203,0,-0.14735876051881203
vix,girf-ngas-1sigma,combined,zinc,5,-0.03569427473895503,0,-0.03569427473895503
vix,girf-ngas-1sigma,combined,zinc,6,-0.1824571235274768,0,-0.1824571235274768
vix,girf-ngas-1sigma,combined,zinc,7,-0.116770255522572,0,-0.116770255522572
vix,girf-ngas-1sigma,combined,zinc,8,-0.05635146954660623,0,-0.05635146954660623
vix,girf-ngas-1sigma,combined,zinc,9,0.0411914075963677,0,0.0411914075963677
vix,girf-ngas-1sigma,combined,zinc,10,0.04052668531205208,0,0.04052668531205208
vix,girf-ngas-1sigma,combined,zinc,11,0.02206954620874375,0,0.02206954620874375
vix,girf-ngas-1sigma,combined,zinc,12,0.00770558101029827,0,0.00770558101029827
vix,girf-ngas-1sigma,combined,zinc,13,0,0,0
vix,girf-ngas-1sigma,combined,zinc,14,0,0,0
vix,girf-ngas-1sigma,combined,zinc,15,0,0,0
vix,girf-ngas-1sigma,combined,zinc,16,0,0,0
vix,girf-ngas-1sigma,combined,zinc,17,0,0,0
vix,girf-ngas-1sigma,combined,zinc,18,0,0,0
vix,girf-ngas-1sigma,combined,zinc,19,0,0,0
vix,girf-ngas-1sigma,combined,zinc,20,0,0,0
vix,girf-ngas-1sigma,combined,zinc,21,0,0,0
vix,girf-ngas-1sigma,combined,zinc,22,0,0,0
vix,girf-ngas-1sigma,combined,zinc,23,0,0,0
vix,girf-ngas-1sigma,combined,zinc,24,0,0,0
vix,one_sigma_supply_shock,combined,aluminium,1,0,0,0
vix,one_sigma_supply_shock,combined,aluminium,2,0.5,0,0.5
vix,one_sigma_supply_shock,combined,aluminium,3,0.17530765364890552,0,0.17530765364890552
vix,one_sigma_supply_shock,combined,aluminium,4,-0.05877031943360519,0,-0.05877031943360519
vix,one_sigma_supply_shock,combined,aluminium,5,0.1066137035698342,0,0.1066137035698342
vix,one_sigma_supply_shock,combined,aluminium,6,0.12150696393094464,0,0.12150696393094464
vix,one_sigma_supply_shock,combined,aluminium,7,-0.1461818412261246,0,-0.1461818412261246
vix,one_sigma_supply_shock,combined,aluminium,8,-0.21862383115489545,0,-0.21862383115489545
vix,one_sigma_supply_shock,combined,aluminium,9,0.03805595488875226,0,0.03805595488875226
vix,one_sigma_supply_shock,combined,aluminium,10,0.08057969338464085,0,0.08057969338464085
vix,one_sigma_supply_shock,combined,aluminium,11,-0.1482448096842828,0,-0.1482448096842828
vix,one_sigma_supply_shock,combined,aluminium,12,-0.08603682253850489,0,-0.08603682253850489
vix,one_sigma_supply_shock,combined,aluminium,13,0,0,0
vix,one_sigma_supply_shock,combined,aluminium,14,0,0,0
vix,one_sigma_supply_shock,combined,aluminium,15,0,0,0
vix,one_sigma_supply_shock,combined,aluminium,16,0,0,0
vix,one_sigma_supply_shock,combined,aluminium,17,0,0,0
vix,one_sigma_supply_shock,combined,aluminium,18,0,0,0
vix,one_sigma_supply_shock,combined,aluminium,19,0,0,0
vix,one_sigma_supply_shock,combined,aluminium,20,0,0,0
vix,one_sigma_supply_shock,combined,aluminium,21,0,0,0
vix,one_sigma_supply_shock,combined,aluminium,22,0,0,0
vix,one_sigma_supply_shock,combined,aluminium,23,0,0,0
vix,one_sigma_supply_shock,combined,aluminium,24,0,0,0
vix,one_sigma_supply_shock,combined,cocoa,1,0,0,0
vix,one_sigma_supply_shock,combined,cocoa,2,0,0,0
vix,one_sigma_supply_shock,combined,cocoa,3,-0.2071303083430287,0,-0.2071303083430287
vix,one_sigma_supply_shock,combined,cocoa,4,0.14073146949436904,0,0.14073146949436904
vix,one_sigma_supply_shock,combined,cocoa,5,0.20085453951571663,0,0.20085453951571663
vix,one_sigma_supply_shock,combined,cocoa,6,-0.2259732798669347,0,-0.2259732798669347
vix,one_sigma_supply_shock,combined,cocoa,7,-0.20917839369431415,0,-0.20917839369431415
vix,one_sigma_supply_shock,combined,cocoa,8,-0.06087428931252465,0,-0.06087428931252465
vix,one_sigma_supply_shock,combined,cocoa,9,0.19519669813919452,0,0.19519669813919452
vix,one_sigma_supply_shock,combined,cocoa,10,-0.11921901639430582,0,-0.11921901639430582
vix,one_sigma_supply_shock,combined,cocoa,11,-0.30572414647414825,0,-0.30572414647414825
vix,one_sigma_supply_shock,combined,cocoa,12,-0.02296165356551387,0,-0.02296165356551387
vix,one_sigma_supply_shock,combined,cocoa,13,0,0,0
vix,one_sigma_supply_shock,combined,cocoa,14,0,0,0
vix,one_sigma_supply_shock,combined,cocoa,15,0,0,0
vix,one_sigma_supply_shock,combined,cocoa,16,0,0,0
vix,one_sigma_supply_shock,combined,cocoa,17,0,0,0
vix,one_sigma_supply_shock,combined,cocoa,18,0,0,0
vix,one_sigma_supply_shock,combined,cocoa,19,0,0,0
vix,one_sigma_supply_shock,combined,cocoa,20,0,0,0
vix,one_sigma_supply_shock,combined,cocoa,21,0,0,0
vix,one_sigma_supply_shock,combined,cocoa,22,0,0,0
vix,one_sigma_supply_shock,combined,cocoa,23,0,0,0
vix,one_sigma_supply_shock,combined,cocoa,24,0,0,0
vix,one_sigma_supply_shock,combined,coffee_arabic,1,0,0,0
vix,one_sigma_supply_shock,combined,coffee_arabic,2,0,0,0
vix,one_sigma_supply_shock,combined,coffee_arabic,3,-0.02420027813694267,0,-0.02420027813694267
vix,one_sigma_supply_shock,combined,coffee_arabic,4,0.11880942093088367,0,0.11880942093088367
vix,one_sigma_supply_shock,combined,coffee_arabic,5,0.02452838727310637,0,0.02452838727310637
vix,one_sigma_supply_shock,combined,coffee_arabic,6,0.06094303310020922,0,0.06094303310020922
vix,one_sigma_supply_shock,combined,coffee_arabic,7,-0.1343884347657732,0,-0.1343884347657732
vix,one_sigma_supply_shock,combined,coffee_arabic,8,-0.09383021958184716,0,-0.09383021958184716
vix,one_sigma_supply_shock,combined,coffee_arabic,9,0.08987847380977158,0,0.08987847380977158
vix,one_sigma_supply_shock,combined,coffee_arabic,10,0.06973109528825691,0,0.06973109528825691
vix,one_sigma_supply_shock,combined,coffee_arabic,11,-0.09372961526268785,0,-0.09372961526268785
vix,one_sigma_supply_shock,combined,coffee_arabic,12,-0.09913358283964402,0,-0.09913358283964402
vix,one_sigma_supply_shock,combined,coffee_arabic,13,0,0,0
vix,one_sigma_supply_shock,combined,coffee_arabic,14,0,0,0
vix,one_sigma_supply_shock,combined,coffee_arabic,15,0,0,0
vix,one_sigma_supply_shock,combined,coffee_arabic,16,0,0,0
vix,one_sigma_supply_shock,combined,coffee_arabic,17,0,0,0
vix,one_sigma_supply_shock,combined,coffee_arabic,18,0,0,0
vix,one_sigma_supply_shock,combined,coffee_arabic,19,0,0,0
vix,one_sigma_supply_shock,combined,coffee_arabic,20,0,0,0
vix,one_sigma_supply_shock,combined,coffee_arabic,21,0,0,0
vix,one_sigma_supply_shock,combined,coffee_arabic,22,0,0,0
vix,one_sigma_supply_shock,combined,coffee_arabic,23,0,0,0
vix,one_sigma_supply_shock,combined,coffee_arabic,24,0,0,0
vix,one_sigma_supply_shock,combined,copper,1,0,0,0
vix,one_sigma_supply_shock,combined,copper,2,1,0,1
vix,one_sigma_supply_shock,combined,copper,3,0.35265893960889483,0,0.35265893960889483
vix,one_sigma_supply_shock,combined,copper,4,-0.17380886388262068,0,-0.17380886388262068
vix,one_sigma_supply_shock,combined,copper,5,0.0274524770551346,0,0.0274524770551346
vix,one_sigma_supply_shock,combined,copper,6,0.00338111325314123,0,0.00338111325314123
vix,one_sigma_supply_shock,combined,copper,7,-0.18493331147677541,0,-0.18493331147677541
vix,one_sigma_supply_shock,combined,copper,8,-0.19073239023869484,0,-0.19073239023869484
vix,one_sigma_supply_shock,combined,copper,9,0.05297554934756678,0,0.05297554934756678
vix,one_sigma_supply_shock,combined,copper,10,0.121898461388135,0,0.121898461388135
vix,one_sigma_supply_shock,combined,copper,11,-0.1313099495888907,0,-0.1313099495888907
vix,one_sigma_supply_shock,combined,copper,12,-0.10380129550675476,0,-0.10380129550675476
vix,one_sigma_supply_shock,combined,copper,13,0,0,0
vix,one_sigma_supply_shock,combined,copper,14,0,0,0
vix,one_sigma_supply_shock,combined,copper,15,0,0,0
vix,one_sigma_supply_shock,combined,copper,16,0,0,0
vix,one_sigma_supply_shock,combined,copper,17,0,0,0
vix,one_sigma_supply_shock,combined,copper,18,0,0,0
vix,one_sigma_supply_shock,combined,copper,19,0,0,0
vix,one_sigma_supply_shock,combined,copper,20,0,0,0
vix,one_sigma_supply_shock,combined,copper,21,0,0,0
vix,one_sigma_supply_shock,combined,copper,22,0,0,0
vix,one_sigma_supply_shock,combined,copper,23,0,0,0
vix,one_sigma_supply_shock,combined,copper,24,0,0,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,1,0,0,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,2,0,0,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,3,0.11385882689616315,0,0.11385882689616315
vix,one_sigma_supply_shock,combined,cotton_a_indx,4,-0.02336554706702084,0,-0.02336554706702084
vix,one_sigma_supply_shock,combined,cotton_a_indx,5,0.05007021675909189,0,0.05007021675909189
vix,one_sigma_supply_shock,combined,cotton_a_indx,6,0.05101600048165636,0,0.05101600048165636
vix,one_sigma_supply_shock,combined,cotton_a_indx,7,-0.12978649350783503,0,-0.12978649350783503
vix,one_sigma_supply_shock,combined,cotton_a_indx,8,-0.18023171669809984,0,-0.18023171669809984
vix,one_sigma_supply_shock,combined,cotton_a_indx,9,-0.03313728901077276,0,-0.03313728901077276
vix,one_sigma_supply_shock,combined,cotton_a_indx,10,0.1346137078686146,0,0.1346137078686146
vix,one_sigma_supply_shock,combined,cotton_a_indx,11,0.0433842541262133,0,0.0433842541262133
vix,one_sigma_supply_shock,combined,cotton_a_indx,12,-0.06338054460083224,0,-0.06338054460083224
vix,one_sigma_supply_shock,combined,cotton_a_indx,13,0,0,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,14,0,0,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,15,0,0,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,16,0,0,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,17,0,0,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,18,0,0,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,19,0,0,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,20,0,0,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,21,0,0,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,22,0,0,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,23,0,0,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,24,0,0,0
vix,one_sigma_supply_shock,combined,crude_wti,1,0,0,0
vix,one_sigma_supply_shock,combined,crude_wti,2,0,0,0
vix,one_sigma_supply_shock,combined,crude_wti,3,0.0218307082961376,0,0.0218307082961376
vix,one_sigma_supply_shock,combined,crude_wti,4,0.1779988662947079,0,0.1779988662947079
vix,one_sigma_supply_shock,combined,crude_wti,5,0.13096505901177513,0,0.13096505901177513
vix,one_sigma_supply_shock,combined,crude_wti,6,-0.1359361192390702,0,-0.1359361192390702
vix,one_sigma_supply_shock,combined,crude_wti,7,-0.06401561245900096,0,-0.06401561245900096
vix,one_sigma_supply_shock,combined,crude_wti,8,-0.0608751173802364,0,-0.0608751173802364
vix,one_sigma_supply_shock,combined,crude_wti,9,0.00785394804128496,0,0.00785394804128496
vix,one_sigma_supply_shock,combined,crude_wti,10,-0.03620003505611537,0,-0.03620003505611537
vix,one_sigma_supply_shock,combined,crude_wti,11,-0.09175124077524248,0,-0.09175124077524248
vix,one_sigma_supply_shock,combined,crude_wti,12,0.01658715159839498,0,0.01658715159839498
vix,one_sigma_supply_shock,combined,crude_wti,13,0,0,0
vix,one_sigma_supply_shock,combined,crude_wti,14,0,0,0
vix,one_sigma_supply_shock,combined,crude_wti,15,0,0,0
vix,one_sigma_supply_shock,combined,crude_wti,16,0,0,0
vix,one_sigma_supply_shock,combined,crude_wti,17,0,0,0
vix,one_sigma_supply_shock,combined,crude_wti,18,0,0,0
vix,one_sigma_supply_shock,combined,crude_wti,19,0,0,0
vix,one_sigma_supply_shock,combined,crude_wti,20,0,0,0
vix,one_sigma_supply_shock,combined,crude_wti,21,0,0,0
vix,one_sigma_supply_shock,combined,crude_wti,22,0,0,0
vix,one_sigma_supply_shock,combined,crude_wti,23,0,0,0
vix,one_sigma_supply_shock,combined,crude_wti,24,0,0,0
vix,one_sigma_supply_shock,combined,gold,1,0,0,0
vix,one_sigma_supply_shock,combined,gold,2,0,0,0
vix,one_sigma_supply_shock,combined,gold,3,-0.12423503093993075,0,-0.12423503093993075
vix,one_sigma_supply_shock,combined,gold,4,-0.06279011116437151,0,-0.06279011116437151
vix,one_sigma_supply_shock,combined,gold,5,-0.0014080494529283,0,-0.0014080494529283
vix,one_sigma_supply_shock,combined,gold,6,-0.01810899863929755,0,-0.01810899863929755
vix,one_sigma_supply_shock,combined,gold,7,-0.19112836993914809,0,-0.19112836993914809
vix,one_sigma_supply_shock,combined,gold,8,-0.12067621520954327,0,-0.12067621520954327
vix,one_sigma_supply_shock,combined,gold,9,0.11847090522970576,0,0.11847090522970576
vix,one_sigma_supply_shock,combined,gold,10,0.05035620606159753,0,0.05035620606159753
vix,one_sigma_supply_shock,combined,gold,11,-0.16851733064268756,0,-0.16851733064268756
vix,one_sigma_supply_shock,combined,gold,12,-0.06771850628520576,0,-0.06771850628520576
vix,one_sigma_supply_shock,combined,gold,13,0,0,0
vix,one_sigma_supply_shock,combined,gold,14,0,0,0
vix,one_sigma_supply_shock,combined,gold,15,0,0,0
vix,one_sigma_supply_shock,combined,gold,16,0,0,0
vix,one_sigma_supply_shock,combined,gold,17,0,0,0
vix,one_sigma_supply_shock,combined,gold,18,0,0,0
vix,one_sigma_supply_shock,combined,gold,19,0,0,0
vix,one_sigma_supply_shock,combined,gold,20,0,0,0
vix,one_sigma_supply_shock,combined,gold,21,0,0,0
vix,one_sigma_supply_shock,combined,gold,22,0,0,0
vix,one_sigma_supply_shock,combined,gold,23,0,0,0
vix,one_sigma_supply_shock,combined,gold,24,0,0,0
vix,one_sigma_supply_shock,combined,lead,1,0,0,0
vix,one_sigma_supply_shock,combined,lead,2,0,0,0
vix,one_sigma_supply_shock,combined,lead,3,0.18170561229539217,0,0.18170561229539217
vix,one_sigma_supply_shock,combined,lead,4,-0.2630342889985354,0,-0.2630342889985354
